37.3365454,-121.8898886
37.3365474,-121.8898899
37.3365573,-121.8898744
37.3365691,-121.8898767
37.3365551,-121.8899168
37.3365638,-121.8898629
37.3365772,-121.8898522
37.3365408,-121.8898777
37.3365401,-121.8898329
37.3365116,-121.8898589
37.3365457,-121.8898863
37.3365375,-121.8898096
37.3365118,-121.8899392
37.3365281,-121.889869
37.3365568,-121.8898928
37.336562,-121.88991
37.3365703,-121.8898932
37.3365768,-121.8898779
37.3365539,-121.8898876
37.3365371,-121.8898911
37.3364376,-121.8898857
37.3365063,-121.8899095
37.3365011,-121.8898768
37.3365421,-121.8898971
37.3365403,-121.8898473
37.3365747,-121.8897799
37.3365931,-121.8897502
37.336552,-121.8897435
37.3365602,-121.8897209
37.3365862,-121.8896206
37.3365672,-121.8893737
37.3365588,-121.8892826
37.3366032,-121.8894022
37.3369337,-121.8893658
37.3370236,-121.8893462
37.3370415,-121.8891947
37.3371002,-121.8890911
37.3370975,-121.8890754
37.3368331,-121.8888803
37.3369281,-121.8888617
37.3369542,-121.8888223
37.3369398,-121.8887849
37.3370195,-121.8888767
37.336998,-121.8888782
37.3370009,-121.8888265
37.3370205,-121.88876
37.337005,-121.8887371
37.3370385,-121.8886987
37.3370616,-121.8886921
37.3370125,-121.8887409
37.3370202,-121.8887866
37.3370324,-121.8888591
37.3369994,-121.8889065
37.3370214,-121.8888744
37.3369963,-121.8888554
37.3370307,-121.8887741
37.3370236,-121.8887405
37.3370273,-121.8886862
37.3370581,-121.8886786
37.3370263,-121.8886725
37.3370455,-121.8887445
37.3369849,-121.8888376
37.3369837,-121.8889053
37.3369554,-121.8889138
37.3369737,-121.8889062
37.336977,-121.8888658
37.3369627,-121.8888522
37.3369977,-121.8887296
37.3370135,-121.8886893
37.3370201,-121.888691
37.3370281,-121.8887169
37.3370258,-121.8887776
37.3370124,-121.8888005
37.3369792,-121.8888612
37.3369626,-121.8888069
37.3369645,-121.8889033
37.3369894,-121.8888444
37.3370388,-121.8887179
37.3370378,-121.8886438
37.337002,-121.8887658
37.3370013,-121.8887334
37.3369751,-121.8887325
37.3369865,-121.8887895
37.336953,-121.8888607
37.3369351,-121.8888322
37.3369394,-121.8887279
37.3370037,-121.8887592
37.3369722,-121.8887948
37.3369867,-121.8887834
37.3369481,-121.8887963
37.3369533,-121.8887426
37.3369898,-121.8886803
37.3372273,-121.8885479
37.337119,-121.8884895
37.3370895,-121.8884616
37.3370724,-121.8884294
37.3370926,-121.8882598
37.3377751,-121.8879799
37.3377884,-121.8879583
37.3373535,-121.887941
37.3373812,-121.887704
37.3373026,-121.8879184
37.3373814,-121.8878422
37.3374337,-121.8878226
37.3374432,-121.8878514
37.3375151,-121.8877378
37.3374716,-121.8877742
37.3374603,-121.8877059
37.3374008,-121.8876187
37.3375076,-121.8876137
37.3375829,-121.887558
37.3376251,-121.8874502
37.3376271,-121.8873607
37.3375405,-121.8873897
37.337523,-121.8874025
37.3375153,-121.8874045
37.3374033,-121.8873997
37.3373579,-121.8873355
37.3374135,-121.8872745
37.3373614,-121.8871722
37.3372535,-121.8870872
37.3371749,-121.8870132
37.3371234,-121.8869475
37.3369908,-121.886916
37.3369153,-121.8867935
37.3368394,-121.8867483
37.3367821,-121.8866221
37.3365882,-121.8866913
37.3366023,-121.886554
37.3364758,-121.8865113
37.3363619,-121.8864741
37.3362364,-121.8864963
37.3360946,-121.8864585
37.3360305,-121.886339
37.3360256,-121.8863329
37.3360294,-121.8862167
37.335974,-121.8861733
37.3359114,-121.8861135
37.3358671,-121.8861042
37.3358324,-121.8861844
37.3358519,-121.8861789
37.3357244,-121.8862287
37.3357765,-121.8862434
37.3357926,-121.8862204
37.3358068,-121.8862231
37.3358093,-121.8861972
37.3357331,-121.8861905
37.3357754,-121.8862004
37.3357762,-121.8861944
37.3357082,-121.8862152
37.335792,-121.8861734
37.3357399,-121.8861902
37.3356306,-121.8862119
37.3356998,-121.8862038
37.3357672,-121.8861771
37.3357264,-121.8862058
37.3357744,-121.886181
37.3357769,-121.8861788
37.3357758,-121.8861844
37.3357599,-121.8862004
37.335824,-121.886178
37.3357592,-121.8861619
37.335696,-121.8862133
37.3357737,-121.8861964
37.3357706,-121.8862111
37.3357862,-121.8861903
37.335838,-121.8860948
37.3357932,-121.8860995
37.335755,-121.8860798
37.3357097,-121.8860265
37.3356844,-121.8859446
37.3356102,-121.8858352
37.3355358,-121.8856836
37.3355205,-121.8855035
37.3354156,-121.8854755
37.3351417,-121.8856444
37.3351512,-121.8854388
37.3349619,-121.8854367
37.3348644,-121.8853769
37.3347824,-121.8853046
37.334687,-121.8852342
37.3345749,-121.8851515
37.3344642,-121.8850888
37.3343551,-121.8850066
37.334266,-121.8849359
37.3341832,-121.8848494
37.3340822,-121.8847708
37.3339518,-121.8846845
37.3338461,-121.8846039
37.3337389,-121.8845336
37.3336169,-121.8844578
37.3334918,-121.8843937
37.3334013,-121.8843007
37.3333322,-121.8842301
37.3332066,-121.8841582
37.3330877,-121.8840669
37.3330288,-121.8839928
37.3329412,-121.8839228
37.3328253,-121.8838535
37.3327183,-121.8837745
37.3326005,-121.8836915
37.3325037,-121.8836157
37.3323834,-121.8835458
37.3322684,-121.8834602
37.3321813,-121.883382
37.3320578,-121.8833124
37.3319657,-121.8832257
37.3318631,-121.8831211
37.331752,-121.8830731
37.3316472,-121.8829854
37.3315471,-121.8828965
37.3314364,-121.8828242
37.3313332,-121.8827489
37.3311978,-121.8826739
37.3311099,-121.8825874
37.3309911,-121.8825031
37.3308965,-121.8824162
37.3307928,-121.8823326
37.330665,-121.8822676
37.3305514,-121.8821917
37.3304678,-121.8821163
37.3303634,-121.8820682
37.3303029,-121.8820046
37.3302546,-121.8819555
37.3301914,-121.8819264
37.3301538,-121.8819158
37.3301358,-121.8818799
37.3300532,-121.8818931
37.3300502,-121.8818944
37.3300646,-121.8819003
37.3300638,-121.8819004
37.3301031,-121.8818845
37.3301056,-121.8818865
37.3300878,-121.8818765
37.3300524,-121.8818826
37.3300447,-121.8819208
37.3299986,-121.8819738
37.3299893,-121.8820116
37.3299772,-121.8820761
37.3299247,-121.8821677
37.3298601,-121.8822656
37.3298159,-121.8823546
37.3297939,-121.8824379
37.3297342,-121.8825223
37.3296987,-121.8825977
37.3296903,-121.8826351
37.3296724,-121.8826702
37.3296649,-121.8826928
37.3296611,-121.882694
37.3296673,-121.8826752
37.3296621,-121.8826814
37.3296657,-121.8826804
37.3296652,-121.8826854
37.3296644,-121.8826829
37.3296575,-121.8826862
37.329648,-121.8827032
37.3296537,-121.8826968
37.3296497,-121.8826921
37.3296623,-121.8826905
37.3296565,-121.8826955
37.3296596,-121.8826915
37.3296561,-121.88269
37.3296605,-121.8826934
37.3296526,-121.882693
37.3296625,-121.8826869
37.3296554,-121.8826966
37.3296498,-121.8827003
37.3296511,-121.8827008
37.3296558,-121.8827028
37.3296613,-121.8826956
37.3296554,-121.8826988
37.3296578,-121.8827004
37.3296529,-121.8827046
37.3296448,-121.8827073
37.3296463,-121.8827068
37.3296597,-121.8826983
37.3296639,-121.8826947
37.3296612,-121.8826972
37.3296524,-121.8827086
37.3296541,-121.8827039
37.3296557,-121.8827011
37.3296506,-121.8827131
37.3296568,-121.8827111
37.3296447,-121.8827191
37.3296517,-121.8827125
37.3296565,-121.8827042
37.3296575,-121.8827086
37.3296597,-121.8827049
37.3296621,-121.8827119
37.329653,-121.8827147
37.3296545,-121.8827124
37.3296533,-121.8827165
37.3296544,-121.8827117
37.3296639,-121.8827036
37.3296522,-121.8827153
37.3296509,-121.882712
37.3296693,-121.882702
37.3296479,-121.8827153
37.3296344,-121.8827508
37.3296178,-121.8827895
37.3295801,-121.8828625
37.3295314,-121.8829496
37.3294823,-121.8830447
37.3294504,-121.8831376
37.3294009,-121.8832355
37.3293501,-121.8833464
37.3293095,-121.8834273
37.3292658,-121.8835204
37.3292383,-121.8835818
37.3292118,-121.8836403
37.3292001,-121.8836787
37.3291821,-121.8837106
37.3291662,-121.8837437
37.3291535,-121.883764
37.3291656,-121.8837473
37.3291548,-121.8837552
37.3291537,-121.8837658
37.3291461,-121.883781
37.3291366,-121.8838176
37.3291064,-121.8838787
37.3290614,-121.8839514
37.3290172,-121.884038
37.3289691,-121.8841403
37.3289145,-121.8842637
37.3288708,-121.8843541
37.328826,-121.8844424
37.328765,-121.8845562
37.3287408,-121.8846176
37.3286968,-121.8847009
37.3286751,-121.8847436
37.328639,-121.8847965
37.3286437,-121.8848359
37.328665,-121.8848256
37.3286339,-121.8848524
37.3286361,-121.8848613
37.3285971,-121.8849221
37.3285757,-121.8849868
37.3285472,-121.8850616
37.3285136,-121.8851293
37.3284884,-121.8851849
37.328482,-121.8852186
37.3284694,-121.8852472
37.3284755,-121.8852549
37.3284645,-121.8852697
37.3284662,-121.8852789
37.3284677,-121.885322
37.3284906,-121.8853698
37.3284796,-121.8854415
37.3285632,-121.8854804
37.328612,-121.8855347
37.3286654,-121.8855895
37.3287088,-121.8856226
37.3287426,-121.8856981
37.3287796,-121.8857146
37.3288129,-121.8857399
37.3288078,-121.8857674
37.3288039,-121.8857196
37.328801,-121.8857604
37.3288129,-121.8857583
37.3288215,-121.8857528
37.3288193,-121.8857475
37.3288231,-121.8857511
37.3288124,-121.8857209
37.3288189,-121.8857476
37.3288193,-121.8857512
37.3288445,-121.8857345
37.3288409,-121.885768
37.3288274,-121.885743
37.3288721,-121.8857903
37.3288489,-121.8857483
37.3288205,-121.8857423
37.3288528,-121.885806
37.3288898,-121.8857751
37.3288583,-121.8857965
37.3288437,-121.8858036
37.3288568,-121.885778
37.3288446,-121.8857931
37.3288498,-121.8857954
37.3288489,-121.8857917
37.3288135,-121.8857925
37.328812,-121.8857548
37.3288238,-121.8857642
37.328827,-121.8857503
37.3288177,-121.8857464
37.3288209,-121.8857806
37.3288417,-121.8857992
37.3288623,-121.8858423
37.3288957,-121.8858699
37.3289349,-121.8859267
37.3289841,-121.8860048
37.3290207,-121.8860614
37.3290689,-121.8861101
37.3291116,-121.8861865
37.3291683,-121.8862508
37.3292219,-121.8862942
37.3292657,-121.886373
37.3293044,-121.8864183
37.3293292,-121.886459
37.3293776,-121.8865164
37.3293796,-121.8865402
37.3294025,-121.8865551
37.3294107,-121.8865782
37.3294125,-121.8865629
37.3294321,-121.8866337
37.3294802,-121.886621
37.329532,-121.8866965
37.3295045,-121.8866753
37.3295599,-121.8867797
37.3296062,-121.8868017
37.3296817,-121.8868331
37.3297632,-121.8868942
37.3298743,-121.8869897
37.329936,-121.8870923
37.3300179,-121.8871841
37.3301075,-121.8872529
37.3302038,-121.8873564
37.3301475,-121.8876018
37.3302784,-121.8876311
37.3302925,-121.8878191
37.3304075,-121.887793
37.3304381,-121.8879335
37.3304716,-121.8879916
37.3304216,-121.8882699
37.3304077,-121.888402
37.3304739,-121.8884777
37.3307833,-121.8881967
37.3309018,-121.8882116
37.3309711,-121.8882675
37.3310575,-121.8883204
37.3311581,-121.8883877
37.3312513,-121.8884498
37.3313514,-121.8885085
37.3314514,-121.8885847
37.3315574,-121.888657
37.3316441,-121.8887309
37.3317616,-121.8887789
37.3318619,-121.8888262
37.3319679,-121.8889231
37.3320669,-121.8889799
37.3321988,-121.8890307
37.3322862,-121.8891458
37.3323604,-121.8892547
37.332449,-121.8893222
37.3325583,-121.8893707
37.3326651,-121.8894444
37.332734,-121.8895229
37.3327828,-121.8896303
37.3329077,-121.8896322
37.333009,-121.8896779
37.3330969,-121.8897477
37.3331462,-121.8898623
37.3332059,-121.8898095
37.333236,-121.8899557
37.333251,-121.8901053
37.3332706,-121.8902178
37.3333013,-121.8902881
37.3333346,-121.8904282
37.333429,-121.8905182
37.3335501,-121.8906026
37.3336393,-121.8906428
37.3336861,-121.8905855
37.3337881,-121.8906604
37.3339004,-121.8907337
37.3339546,-121.89082
37.3340425,-121.890871
37.3341099,-121.8909754
37.3341615,-121.89114
37.3340939,-121.8913742
37.3341326,-121.8914841
37.3342641,-121.8915575
37.3344818,-121.8913931
37.3346329,-121.8913661
37.3347083,-121.8914459
37.3349015,-121.8913021
37.3349363,-121.8914758
37.3350098,-121.8915752
37.3350388,-121.8916454
37.3349005,-121.892076
37.3349359,-121.8921165
37.3349929,-121.8921329
37.3350381,-121.8921122
37.335056,-121.8921131
37.3350256,-121.8921513
37.3350435,-121.8921297
37.3350828,-121.8921091
37.3350928,-121.8921165
37.335105,-121.8920898
37.3350855,-121.8920992
37.3350772,-121.8920972
37.3350949,-121.8921096
37.3350851,-121.8920908
37.3350937,-121.8920819
37.3350817,-121.8920783
37.3350671,-121.8920827
37.3351045,-121.8920813
37.3351169,-121.8921049
37.3350995,-121.892093
37.335089,-121.8921068
37.335054,-121.8920886
37.3350349,-121.892109
37.3350394,-121.8921281
37.3350532,-121.8920923
37.335057,-121.8920857
37.3350332,-121.8921052
37.3350474,-121.8921532
37.3350488,-121.8921467
37.335078,-121.8921746
37.3350669,-121.8921773
37.3351187,-121.8921917
37.3351422,-121.8922038
37.3352001,-121.8921898
37.3354138,-121.8919999
37.3354434,-121.8919292
37.3354567,-121.8919076
37.3354756,-121.8918861
37.3354971,-121.8918598
37.3357853,-121.8917461
37.3357909,-121.8916211
37.335718,-121.8915672
37.3356193,-121.8915419
37.3356953,-121.8914894
37.3357735,-121.8913392
37.3358204,-121.8912509
37.3358728,-121.8911402
37.3358979,-121.8910615
37.3361655,-121.8909364
37.3358899,-121.8908429
37.336026,-121.8906728
37.3361309,-121.8906578
37.3361365,-121.8905607
37.3361718,-121.8904908
37.336429,-121.8903271
37.3365765,-121.8902043
37.3365453,-121.8900893
37.3365088,-121.8899955
37.3364881,-121.8898716
37.3364918,-121.8897235
37.3365078,-121.8897104
37.3365121,-121.8895964
37.3365625,-121.8895561
37.3365758,-121.8895503
37.3365895,-121.8895843
37.3365564,-121.889587
37.3365499,-121.8895938
37.3365463,-121.8896086
37.3365439,-121.8896101
37.336563,-121.8896161
37.3365687,-121.889608
37.3365552,-121.8896075
37.3365522,-121.889602
37.3365522,-121.8895999
37.3365467,-121.8895989
37.3365499,-121.8896061
37.3365589,-121.8895941
37.3365494,-121.8896018
37.3365482,-121.8896062
37.3365453,-121.8895976
37.3365396,-121.8896048
37.3365536,-121.8895943
37.3365419,-121.8896009
37.3365524,-121.8896013
37.3365586,-121.889599
37.3365565,-121.8895781
37.336558,-121.8895983
37.336539,-121.8896358
37.3365624,-121.889591
37.3365564,-121.8896049
37.3365736,-121.889581
37.3365723,-121.8895623
37.3365758,-121.889577
37.3365527,-121.8895843
37.336569,-121.8895801
37.3365734,-121.8895878
37.3365626,-121.8895754
37.336577,-121.8895679
37.3365783,-121.889576
37.3365606,-121.8895834
37.3365538,-121.8895113
37.3366074,-121.8894317
37.3365834,-121.8895189
37.3366113,-121.8894661
37.3366144,-121.8892578
37.3366193,-121.8893086
37.3365404,-121.8893483
37.3364747,-121.8893914
37.3364368,-121.8892815
37.3363392,-121.8892389
37.336256,-121.8891778
37.3361733,-121.8891484
37.3360632,-121.8890573
37.3359904,-121.8889854
37.3358892,-121.8888565
37.3356349,-121.8889839
37.3356671,-121.888843
37.3356046,-121.8887395
37.3355501,-121.8886541
37.3354711,-121.8885979
37.3353682,-121.8885556
37.3353445,-121.8884532
37.3352724,-121.8883884
37.3351543,-121.8883872
37.3351133,-121.8883163
37.3350591,-121.8883404
37.3350374,-121.8882808
37.3350049,-121.8882715
37.3349858,-121.8882752
37.3350267,-121.8882402
37.3350472,-121.888232
37.3350497,-121.8882223
37.3350256,-121.8882389
37.3350167,-121.888265
37.3350265,-121.8882401
37.3350356,-121.8882626
37.3350226,-121.8882702
37.3350082,-121.8882667
37.3350193,-121.8882493
37.3350196,-121.8882525
37.3350244,-121.8882457
37.3350401,-121.8881847
37.3350009,-121.8882191
37.3349806,-121.8882389
37.334969,-121.8882289
37.334934,-121.8882061
37.3349084,-121.8880771
37.3348866,-121.8879994
37.3348134,-121.8880445
37.3347718,-121.8880028
37.3346085,-121.8880523
37.3345724,-121.8879884
37.3343885,-121.8880205
37.3343339,-121.8879964
37.3344124,-121.8878026
37.3343597,-121.8877563
37.3342929,-121.8877231
37.3342506,-121.8876745
37.3341549,-121.8876133
37.3340266,-121.8875019
37.3340165,-121.8874116
37.3339663,-121.887426
37.3339017,-121.8874037
37.3338216,-121.8873556
37.333754,-121.8873026
37.3336821,-121.8872465
37.3336082,-121.8871683
37.3335463,-121.8871453
37.3334765,-121.8870872
37.3334632,-121.8869868
37.3333974,-121.8870025
37.3333601,-121.8869614
37.3332996,-121.8869421
37.3332407,-121.886905
37.3330503,-121.8870296
37.3330115,-121.8869669
37.3330271,-121.8867489
37.3329916,-121.8866721
37.332918,-121.8866544
37.3328411,-121.8866062
37.3327252,-121.8865808
37.3325528,-121.8867009
37.3325893,-121.8864854
37.3325568,-121.8863954
37.3324867,-121.8863585
37.3324506,-121.8862537
37.3323919,-121.8862173
37.3322963,-121.8862415
37.3322904,-121.8861529
37.3322282,-121.8861691
37.332219,-121.8861656
37.3321914,-121.8861546
37.3321612,-121.8861327
37.3321617,-121.8861388
37.3322119,-121.8860986
37.3321912,-121.8861084
37.3322247,-121.886077
37.3322161,-121.8860981
37.3321721,-121.8861034
37.3321781,-121.8861179
37.3321564,-121.8861332
37.3321621,-121.8861259
37.3321433,-121.8861323
37.332123,-121.8861534
37.332124,-121.8861517
37.3321252,-121.8861463
37.3321207,-121.8861608
37.3321063,-121.8861649
37.3320933,-121.8861641
37.3321184,-121.8861366
37.3321562,-121.8861079
37.3321306,-121.8861095
37.3321558,-121.8860958
37.332149,-121.8861028
37.3321186,-121.8861583
37.3321475,-121.8861378
37.3321356,-121.8861446
37.3321024,-121.8861714
37.3321249,-121.8861558
37.3321829,-121.8861163
37.3321552,-121.8861618
37.3321437,-121.8861093
37.3321205,-121.8860877
37.3321233,-121.8860621
37.3320473,-121.8860275
37.3319946,-121.8859728
37.33192,-121.8859123
37.3319015,-121.8857866
37.3318397,-121.8857221
37.3317039,-121.8857234
37.3316146,-121.8856752
37.3315323,-121.8856144
37.331493,-121.8855454
37.3313702,-121.8854982
37.3312434,-121.8854865
37.3311633,-121.8854034
37.3310531,-121.8853409
37.3309707,-121.885263
37.330861,-121.8851889
37.3307575,-121.885122
37.3306454,-121.8850457
37.330553,-121.8849731
37.3304529,-121.8849008
37.3303584,-121.8848232
37.3302506,-121.8847443
37.330149,-121.884672
37.3300651,-121.8846058
37.3299624,-121.8845337
37.3298658,-121.8844616
37.3297703,-121.8843911
37.3296904,-121.8843272
37.329597,-121.8842541
37.3294989,-121.8842046
37.3294428,-121.8841535
37.3293607,-121.8841174
37.3293038,-121.8840699
37.3292375,-121.8840398
37.3291994,-121.8840236
37.3291761,-121.8840106
37.3291594,-121.883999
37.3291475,-121.8840019
37.329136,-121.8840058
37.3291447,-121.8840053
37.3291601,-121.8839922
37.3291492,-121.8839964
37.3291312,-121.88398
37.3291003,-121.8839623
37.3290809,-121.8839756
37.3290328,-121.8840206
37.3290038,-121.8840608
37.3289722,-121.8841125
37.3289249,-121.884196
37.3289295,-121.8842687
37.3288693,-121.8843409
37.3288145,-121.8844503
37.3287742,-121.8845089
37.3287336,-121.8846148
37.3286921,-121.8846874
37.3286917,-121.8847639
37.3286454,-121.8848158
37.3286453,-121.8848287
37.3286594,-121.8848311
37.3286469,-121.8848381
37.3286496,-121.8848409
37.3286457,-121.8848861
37.3286698,-121.884918
37.3287021,-121.8849702
37.3287554,-121.8850252
37.3288167,-121.8850849
37.3288751,-121.8851449
37.3289654,-121.8852085
37.329042,-121.8852663
37.3291357,-121.885331
37.3292051,-121.8854157
37.329275,-121.8854655
37.3293507,-121.8855372
37.3294336,-121.8855733
37.3295004,-121.8856518
37.3295946,-121.885687
37.3296509,-121.8857404
37.3297033,-121.8857902
37.3297944,-121.8858471
37.3298665,-121.885887
37.329934,-121.8859413
37.3300047,-121.8860208
37.3300867,-121.8860722
37.3301469,-121.8861363
37.3302265,-121.8861474
37.3302903,-121.8862235
37.3303477,-121.8862709
37.3304147,-121.886336
37.3304623,-121.8864556
37.3305553,-121.886447
37.330591,-121.8865504
37.3306822,-121.8865776
37.3307724,-121.886577
37.3308426,-121.8866314
37.3309198,-121.8866932
37.3310024,-121.886736
37.3310637,-121.8868058
37.331139,-121.8868711
37.3311983,-121.8869506
37.3312781,-121.8870156
